STAY_DATE,PROPERTY,ROOM_CATEGORY,Rooms_Sold,Room_Revenue,Occupancy_Percentage
2022-02-15,Colorado,THE,33,5925.19,14.163090128755366
2022-02-15,Concord,PRE,19,4814.81,5.263157894736842
2022-02-15,Concord,STA,137,15615.29,37.95013850415512
2022-02-15,Concord,THE,84,14356.31,23.26869806094183
2022-02-15,Grand Mound,PRE,59,14497.02,14.824120603015075
2022-02-15,Grand Mound,STA,149,20724.73,37.437185929648244
2022-02-15,Grand Mound,THE,105,19165.16,26.38190954773869
2022-02-15,Grapevine,PRE,22,5572.07,3.6363636363636362
2022-02-15,Grapevine,STA,148,17786.99,24.462809917355372
2022-02-15,Grapevine,THE,116,18413.13,19.173553719008265
2022-02-15,Gurnee,PRE,5,1534.43,1.7301038062283738
2022-02-15,Gurnee,STA,100,10979.97,34.602076124567475
2022-02-15,Gurnee,THE,43,5916.99,14.878892733564014
2022-02-15,Kansas City,PRE,20,4647.82,11.904761904761903
2022-02-15,Kansas City,STA,77,9130.51,45.83333333333333
2022-02-15,Kansas City,THE,50,8296.22,29.761904761904763
2022-02-15,Manteca,PRE,10,2701.93,2.0
2022-02-15,Manteca,STA,79,10612.06,15.8
2022-02-15,Manteca,THE,48,8801.86,9.6
2022-02-15,Mason,PRE,56,10855.93,13.96508728179551
2022-02-15,Mason,STA,98,12429.57,24.438902743142144
2022-02-15,Mason,THE,114,17636.68,28.428927680798004
2022-02-15,Minnesota,PRE,14,2197.49,3.4653465346534658
2022-02-15,Minnesota,STA,86,10646.32,21.287128712871286
2022-02-15,Minnesota,THE,28,4008.63,6.9306930693069315
2022-02-15,New England,PRE,19,7463.76,4.679802955665025
2022-02-15,New England,STA,245,32098.829999999998,60.3448275862069
2022-02-15,New England,THE,74,15260.26,18.226600985221676
2022-02-15,Poconos,PRE,63,19140.13,15.710723192019952
2022-02-15,Poconos,STA,201,36098.49,50.12468827930174
2022-02-15,Poconos,THE,128,31737.1,31.92019950124688
2022-02-15,Sandusky,PRE,23,3807.34,8.487084870848708
2022-02-15,Sandusky,STA,132,15271.59,48.708487084870846
2022-02-15,Sandusky,THE,60,8335.71,22.14022140221402
2022-02-15,Scottsdale,PRE,24,5711.58,8.571428571428571
2022-02-15,Scottsdale,STA,60,7629.66,21.428571428571427
2022-02-15,Scottsdale,THE,98,15712.34,35.0
2022-02-15,Southern California,PRE,3,896.46,0.6224066390041494
2022-02-15,Southern California,STA,95,11661.41,19.70954356846473
2022-02-15,Southern California,THE,37,7401.16,7.676348547717843
2022-02-15,Traverse City,PRE,23,6921.98,11.73469387755102
2022-02-15,Traverse City,STA,85,10440.96,43.36734693877551
2022-02-15,Traverse City,THE,78,12938.02,39.795918367346935
2022-02-15,Williamsburg,PRE,68,13804.77,18.681318681318682
2022-02-15,Williamsburg,STA,160,22265.85,43.956043956043956
2022-02-15,Williamsburg,THE,94,14787.19,25.82417582417583
2022-02-15,Wisconsin Dells,PRE,16,3070.23,5.211726384364821
2022-02-15,Wisconsin Dells,STA,87,9283.61,28.338762214983714
2022-02-15,Wisconsin Dells,THE,29,4901.22,9.446254071661238
2022-02-16,Atlanta,PRE,43,8070.57,11.78082191780822
2022-02-16,Atlanta,STA,104,19630.31,28.493150684931507
2022-02-16,Atlanta,THE,140,25201.78,38.35616438356164
2022-02-16,Colorado,PRE,10,3243.33,4.291845493562231
2022-02-16,Colorado,STA,112,14693.23,48.06866952789699
2022-02-16,Colorado,THE,49,9768.35,21.030042918454935
2022-02-16,Concord,PRE,20,5231.7,5.540166204986149
2022-02-16,Concord,STA,178,19018.93,49.307479224376735
2022-02-16,Concord,THE,74,12523.91,20.498614958448755
2022-02-16,Grand Mound,PRE,54,13181.460000000001,13.5678391959799
2022-02-16,Grand Mound,STA,157,22484.72,39.44723618090452
2022-02-16,Grand Mound,THE,95,18104.08,23.869346733668344
2022-02-16,Grapevine,PRE,29,7378.32,4.793388429752066
2022-02-16,Grapevine,STA,154,18538.24,25.454545454545453
2022-02-16,Grapevine,THE,105,16589.82,17.355371900826448
2022-02-16,Gurnee,PRE,10,2970.69,3.4602076124567476
2022-02-16,Gurnee,STA,110,12020.36,38.062283737024224
2022-02-16,Gurnee,THE,52,7605.14,17.99307958477509
2022-02-16,Kansas City,PRE,15,3838.45,8.928571428571429
2022-02-16,Kansas City,STA,90,10594.76,53.57142857142857
2022-02-16,Kansas City,THE,55,9516.03,32.73809523809524
2022-02-16,Manteca,PRE,12,3730.41,2.823529411764706
2022-02-16,Manteca,STA,84,11335.67,19.76470588235294
2022-02-16,Manteca,THE,62,12077.36,14.588235294117647
2022-02-16,Mason,PRE,59,11385.16,14.713216957605985
2022-02-16,Mason,STA,103,13205.28,25.6857855361596
2022-02-16,Mason,THE,128,20072.26,31.92019950124688
2022-02-16,Minnesota,PRE,19,3588.39,4.702970297029703
2022-02-16,Minnesota,STA,112,14730.89,27.722772277227726
2022-02-16,Minnesota,THE,41,6322.67,10.14851485148515
2022-02-16,New England,PRE,17,7619.5599999999995,4.1871921182266005
2022-02-16,New England,STA,266,36545.54,65.51724137931035
2022-02-16,New England,THE,66,14418.41,16.25615763546798
2022-02-16,Poconos,PRE,52,15437.73,12.967581047381547
2022-02-16,Poconos,STA,197,36916.01,49.12718204488778
2022-02-16,Poconos,THE,116,28318.37,28.92768079800499
2022-02-16,Sandusky,PRE,20,4027.31,7.380073800738007
2022-02-16,Sandusky,STA,123,14285.81,45.38745387453875
2022-02-16,Sandusky,THE,64,8862.63,23.616236162361623
2022-02-16,Scottsdale,PRE,22,5488.51,7.857142857142857
2022-02-16,Scottsdale,STA,66,8905.93,23.57142857142857
2022-02-16,Scottsdale,THE,101,16343.86,36.07142857142857
2022-02-16,Southern California,PRE,1,394.05,0.2074688796680498
2022-02-16,Southern California,STA,104,13505.4,21.57676348547718
2022-02-16,Southern California,THE,39,7437.16,8.091286307053942
2022-02-16,Traverse City,PRE,15,5154.63,7.653061224489796
2022-02-16,Traverse City,STA,94,13048.210000000001,47.95918367346938
2022-02-16,Traverse City,THE,70,11567.96,35.714285714285715
2022-02-16,Williamsburg,PRE,84,19263.57,23.076923076923077
2022-02-16,Williamsburg,STA,131,19204.05,35.989010989010985
2022-02-16,Williamsburg,THE,117,21674.68,32.142857142857146
2022-02-16,Wisconsin Dells,PRE,15,2825.64,4.88599348534202
2022-02-16,Wisconsin Dells,STA,108,11898.5,35.17915309446254
2022-02-16,Wisconsin Dells,THE,36,5868.13,11.726384364820847
2022-02-17,Atlanta,PRE,43,11873.119999999999,11.78082191780822
2022-02-17,Atlanta,STA,123,34068.38,33.6986301369863
2022-02-17,Atlanta,THE,153,42037.17,41.917808219178085
2022-02-17,Colorado,PRE,11,4010.69,4.721030042918455
2022-02-17,Colorado,STA,138,25791.7,59.227467811158796
2022-02-17,Colorado,THE,51,13720.68,21.888412017167383
2022-02-17,Concord,PRE,30,10563.460000000001,8.310249307479225
2022-02-17,Concord,STA,233,32172.19,64.54293628808865
2022-02-17,Concord,THE,134,29820.66,37.119113573407205
2022-02-17,Grand Mound,PRE,56,19356.7,14.07035175879397
2022-02-17,Grand Mound,STA,171,34497.56,42.96482412060301
2022-02-17,Grand Mound,THE,95,25507.98,23.869346733668344
2022-02-17,Grapevine,PRE,40,13888.68,6.6115702479338845
2022-02-17,Grapevine,STA,261,40266.79,43.1404958677686
2022-02-17,Grapevine,THE,190,33202.63,31.40495867768595
2022-02-17,Gurnee,PRE,21,8540.85,7.26643598615917
2022-02-17,Gurnee,STA,117,20462.81,40.484429065743946
2022-02-17,Gurnee,THE,79,16599.32,27.33564013840831
2022-02-17,Kansas City,PRE,15,5308.38,8.928571428571429
2022-02-17,Kansas City,STA,86,12486.18,51.19047619047619
2022-02-17,Kansas City,THE,60,13655.0,35.714285714285715
2022-02-17,Manteca,PRE,30,8818.88,7.0588235294117645
2022-02-17,Manteca,STA,212,29904.08,49.88235294117647
2022-02-17,Manteca,THE,120,23303.21,28.235294117647058
2022-02-17,Mason,PRE,64,27286.26,15.96009975062344
2022-02-17,Mason,STA,143,36287.49,35.66084788029925
2022-02-17,Mason,THE,136,39398.24,33.915211970074814
2022-02-17,Minnesota,PRE,18,4012.01,4.455445544554455
2022-02-17,Minnesota,STA,270,47317.36,66.83168316831683
2022-02-17,Minnesota,THE,61,11859.13,15.099009900990099
2022-02-17,New England,PRE,21,10328.78,5.172413793103448
2022-02-17,New England,STA,276,47388.12,67.98029556650246
2022-02-17,New England,THE,81,21776.43,19.950738916256157
2022-02-17,Poconos,PRE,59,25794.7,14.713216957605985
2022-02-17,Poconos,STA,184,55153.62,45.885286783042396
2022-02-17,Poconos,THE,132,47915.33,32.917705735660846
2022-02-17,Sandusky,PRE,22,7524.51,8.118081180811808
2022-02-17,Sandusky,STA,146,25928.41,53.874538745387454
2022-02-17,Sandusky,THE,66,14863.34,24.354243542435423
2022-02-17,Scottsdale,PRE,23,5936.66,8.214285714285714
2022-02-17,Scottsdale,STA,89,14118.18,31.785714285714285
2022-02-17,Scottsdale,THE,112,21253.87,40.0
2022-02-17,Southern California,PRE,7,2839.37,1.4522821576763485
2022-02-17,Southern California,STA,235,32251.43,48.7551867219917
2022-02-17,Southern California,THE,88,18028.09,18.25726141078838
2022-02-17,Traverse City,PRE,17,8239.869999999999,8.673469387755102
2022-02-17,Traverse City,STA,78,18144.64,39.795918367346935
2022-02-17,Traverse City,THE,92,23378.72,46.93877551020408
2022-02-17,Williamsburg,PRE,98,24139.92,26.923076923076923
2022-02-17,Williamsburg,STA,120,21392.93,32.967032967032964
2022-02-17,Williamsburg,THE,113,25628.27,31.043956043956044
2022-02-17,Wisconsin Dells,PRE,27,6574.66,8.794788273615636
2022-02-17,Wisconsin Dells,STA,174,23304.34,56.67752442996743
2022-02-17,Wisconsin Dells,THE,54,10243.84,17.58957654723127
2022-02-18,Atlanta,PRE,53,30218.7,11.597374179431071
2022-02-18,Atlanta,STA,181,73755.82,39.606126914660834
2022-02-18,Atlanta,THE,142,58850.23,31.072210065645518
2022-02-18,Colorado,PRE,22,12191.22,7.07395498392283
2022-02-18,Colorado,STA,193,62832.21,62.057877813504824
2022-02-18,Colorado,THE,38,15550.94,12.218649517684888
2022-02-18,Concord,PRE,35,23313.88,8.706467661691542
2022-02-18,Concord,STA,184,65746.28,45.77114427860697
2022-02-18,Concord,THE,124,63335.86,30.845771144278604
2022-02-18,Grand Mound,PRE,53,31602.68,13.316582914572864
2022-02-18,Grand Mound,STA,183,67269.77,45.97989949748744
2022-02-18,Grand Mound,THE,96,44819.75,24.120603015075375
2022-02-18,Grapevine,PRE,43,26261.19,7.107438016528926
2022-02-18,Grapevine,STA,262,79091.15,43.30578512396694
2022-02-18,Grapevine,THE,182,63645.63,30.082644628099175
2022-02-18,Gurnee,PRE,15,10726.64,4.1208791208791204
2022-02-18,Gurnee,STA,161,50252.08,44.230769230769226
2022-02-18,Gurnee,THE,126,45927.58,34.61538461538461
2022-02-18,Kansas City,PRE,24,15620.0,9.523809523809524
2022-02-18,Kansas City,STA,113,40223.54,44.84126984126984
2022-02-18,Kansas City,THE,82,41381.78,32.53968253968254
2022-02-18,Manteca,PRE,38,18408.82,8.941176470588236
2022-02-18,Manteca,STA,170,44804.03,40.0
2022-02-18,Manteca,THE,112,38782.24,26.35294117647059
2022-02-18,Mason,PRE,63,44537.04,15.710723192019952
2022-02-18,Mason,STA,135,56210.68,33.66583541147132
2022-02-18,Mason,THE,132,64080.96,32.917705735660846
2022-02-18,Minnesota,PRE,15,6787.02,3.7128712871287126
2022-02-18,Minnesota,STA,264,82725.93,65.34653465346535
2022-02-18,Minnesota,THE,61,23744.33,15.099009900990099
2022-02-18,New England,PRE,16,14701.62,3.9408866995073892
2022-02-18,New England,STA,285,92607.96,70.19704433497537
2022-02-18,New England,THE,65,30661.56,16.00985221674877
2022-02-18,Poconos,PRE,62,47816.12,15.46134663341646
2022-02-18,Poconos,STA,181,90844.24,45.137157107231914
2022-02-18,Poconos,THE,138,78502.81999999999,34.413965087281795
2022-02-18,Sandusky,PRE,18,8619.82,6.642066420664207
2022-02-18,Sandusky,STA,142,48660.04,52.398523985239855
2022-02-18,Sandusky,THE,73,28332.5,26.937269372693727
2022-02-18,Scottsdale,PRE,33,13096.02,10.476190476190476
2022-02-18,Scottsdale,STA,124,31661.27,39.36507936507937
2022-02-18,Scottsdale,THE,86,28722.54,27.3015873015873
2022-02-18,Southern California,PRE,15,8242.58,2.9296875
2022-02-18,Southern California,STA,248,61717.25,48.4375
2022-02-18,Southern California,THE,93,33395.78,18.1640625
2022-02-18,Traverse City,PRE,23,13384.68,10.267857142857142
2022-02-18,Traverse City,STA,69,22336.21,30.80357142857143
2022-02-18,Traverse City,THE,81,33442.82,36.160714285714285
2022-02-18,Williamsburg,PRE,77,39383.76,20.052083333333336
2022-02-18,Williamsburg,STA,117,45136.59,30.46875
2022-02-18,Williamsburg,THE,99,46254.17,25.78125
2022-02-18,Wisconsin Dells,PRE,30,12620.03,9.77198697068404
2022-02-18,Wisconsin Dells,STA,187,49338.86,60.91205211726385
2022-02-18,Wisconsin Dells,THE,60,20599.0,19.54397394136808
2022-02-19,Atlanta,PRE,51,36828.9,11.159737417943107
2022-02-19,Atlanta,STA,163,96654.96,35.667396061269145
2022-02-19,Atlanta,THE,140,84775.74,30.63457330415755
2022-02-19,Colorado,PRE,18,10923.199999999999,5.787781350482315
2022-02-19,Colorado,STA,183,75732.49,58.842443729903536
2022-02-19,Colorado,THE,50,23287.78,16.077170418006432
2022-02-19,Concord,PRE,45,35950.58,11.194029850746269
2022-02-19,Concord,STA,162,79691.5,40.298507462686565
2022-02-19,Concord,THE,135,81211.78,33.582089552238806
2022-02-19,Grand Mound,PRE,56,46695.66,14.07035175879397
2022-02-19,Grand Mound,STA,184,92986.11,46.231155778894475
2022-02-19,Grand Mound,THE,88,60332.89,22.110552763819097
2022-02-19,Grapevine,PRE,44,35482.27,7.2727272727272725
2022-02-19,Grapevine,STA,284,125974.57,46.942148760330575
2022-02-19,Grapevine,THE,184,95517.33,30.413223140495866
2022-02-19,Gurnee,PRE,20,15312.2,5.4945054945054945
2022-02-19,Gurnee,STA,143,67125.91,39.285714285714285
2022-02-19,Gurnee,THE,130,67977.1,35.714285714285715
2022-02-19,Kansas City,PRE,25,18685.51,9.920634920634921
2022-02-19,Kansas City,STA,97,47521.95,38.492063492063494
2022-02-19,Kansas City,THE,83,52058.52,32.93650793650794
2022-02-19,Manteca,PRE,56,40086.95,13.176470588235295
2022-02-19,Manteca,STA,138,60554.38,32.470588235294116
2022-02-19,Manteca,THE,105,59683.58,24.705882352941178
2022-02-19,Mason,PRE,57,57729.96,14.214463840399002
2022-02-19,Mason,STA,138,78278.98,34.413965087281795
2022-02-19,Mason,THE,124,78936.93000000001,30.92269326683292
2022-02-19,Minnesota,PRE,21,12718.29,5.198019801980198
2022-02-19,Minnesota,STA,270,118404.0,66.83168316831683
2022-02-19,Minnesota,THE,50,26153.64,12.376237623762377
2022-02-19,New England,PRE,17,21635.17,4.1871921182266005
2022-02-19,New England,STA,285,141914.64,70.19704433497537
2022-02-19,New England,THE,74,53107.0,18.226600985221676
2022-02-19,Poconos,PRE,66,76505.15,16.458852867830423
2022-02-19,Poconos,STA,185,147277.13,46.13466334164589
2022-02-19,Poconos,THE,147,128286.81,36.65835411471321
2022-02-19,Sandusky,PRE,16,11706.869999999999,5.904059040590406
2022-02-19,Sandusky,STA,144,76353.91,53.13653136531366
2022-02-19,Sandusky,THE,69,38158.19,25.461254612546124
2022-02-19,Scottsdale,PRE,36,21991.61,11.428571428571429
2022-02-19,Scottsdale,STA,122,49577.02,38.730158730158735
2022-02-19,Scottsdale,THE,90,46496.95,28.57142857142857
2022-02-19,Southern California,PRE,16,11785.7,3.125
2022-02-19,Southern California,STA,274,99745.99,53.515625
2022-02-19,Southern California,THE,107,56419.14,20.8984375
2022-02-19,Traverse City,PRE,25,17747.72,11.160714285714286
2022-02-19,Traverse City,STA,64,22888.7,28.57142857142857
2022-02-19,Traverse City,THE,93,40440.43,41.517857142857146
2022-02-19,Williamsburg,PRE,75,54300.86,19.53125
2022-02-19,Williamsburg,STA,128,69326.32,33.33333333333333
2022-02-19,Williamsburg,THE,105,75363.53,27.34375
2022-02-19,Wisconsin Dells,PRE,40,24360.53,13.029315960912053
2022-02-19,Wisconsin Dells,STA,187,69196.14,60.91205211726385
2022-02-19,Wisconsin Dells,THE,59,33303.99,19.218241042345277
2022-02-20,Atlanta,PRE,40,27129.92,10.95890410958904
2022-02-20,Atlanta,STA,121,53018.03,33.15068493150685
2022-02-20,Atlanta,THE,141,68345.97,38.63013698630137
2022-02-20,Colorado,PRE,21,11395.18,8.46774193548387
2022-02-20,Colorado,STA,133,43974.33,53.62903225806451
2022-02-20,Colorado,THE,51,18172.25,20.56451612903226
2022-02-20,Concord,PRE,38,23760.98,11.838006230529595
2022-02-20,Concord,STA,186,62839.98,57.943925233644855
2022-02-20,Concord,THE,135,61677.36,42.05607476635514
2022-02-20,Grand Mound,PRE,65,43138.97,16.331658291457288
2022-02-20,Grand Mound,STA,162,68423.2,40.7035175879397
2022-02-20,Grand Mound,THE,100,51415.97,25.125628140703515
2022-02-20,Grapevine,PRE,52,32782.21,8.59504132231405
2022-02-20,Grapevine,STA,282,86632.86,46.611570247933884
2022-02-20,Grapevine,THE,166,59235.53,27.43801652892562
2022-02-20,Gurnee,PRE,16,8320.15,4.395604395604396
2022-02-20,Gurnee,STA,116,40492.39,31.868131868131865
2022-02-20,Gurnee,THE,133,52405.11,36.53846153846153
2022-02-20,Kansas City,PRE,26,13013.17,15.476190476190476
2022-02-20,Kansas City,STA,73,19867.51,43.452380952380956
2022-02-20,Kansas City,THE,49,24280.51,29.166666666666668
2022-02-20,Manteca,PRE,38,25331.25,8.941176470588236
2022-02-20,Manteca,STA,174,62338.41,40.94117647058824
2022-02-20,Manteca,THE,103,52124.48,24.235294117647058
2022-02-20,Mason,PRE,52,39096.87,12.967581047381547
2022-02-20,Mason,STA,148,61268.63,36.907730673316706
2022-02-20,Mason,THE,132,65194.25,32.917705735660846
2022-02-20,Minnesota,PRE,17,6870.28,4.207920792079208
2022-02-20,Minnesota,STA,266,83519.53,65.84158415841584
2022-02-20,Minnesota,THE,59,22522.45,14.603960396039604
2022-02-20,New England,PRE,17,16831.12,4.1871921182266005
2022-02-20,New England,STA,286,133808.24,70.44334975369459
2022-02-20,New England,THE,73,51749.36,17.980295566502463
2022-02-20,Poconos,PRE,60,61566.12,14.962593516209477
2022-02-20,Poconos,STA,159,106900.23,39.65087281795511
2022-02-20,Poconos,THE,140,101599.1,34.91271820448878
2022-02-20,Sandusky,PRE,17,9377.24,6.273062730627306
2022-02-20,Sandusky,STA,144,57489.86,53.13653136531366
2022-02-20,Sandusky,THE,72,29714.420000000002,26.56826568265683
2022-02-20,Scottsdale,PRE,36,18005.69,11.428571428571429
2022-02-20,Scottsdale,STA,129,36964.29,40.95238095238095
2022-02-20,Scottsdale,THE,89,34281.31,28.253968253968253
2022-02-20,Southern California,PRE,6,4693.53,1.171875
2022-02-20,Southern California,STA,284,92355.32,55.46875
2022-02-20,Southern California,THE,74,37583.07,14.453125
2022-02-20,Traverse City,PRE,28,16049.11,16.666666666666664
2022-02-20,Traverse City,STA,58,21190.86,34.523809523809526
2022-02-20,Traverse City,THE,78,29526.69,46.42857142857143
2022-02-20,Williamsburg,PRE,68,39635.77,17.708333333333336
2022-02-20,Williamsburg,STA,133,50600.59,34.63541666666667
2022-02-20,Williamsburg,THE,103,51069.61,26.822916666666668
2022-02-20,Wisconsin Dells,PRE,31,12024.57,10.097719869706841
2022-02-20,Wisconsin Dells,STA,163,37621.6,53.09446254071661
2022-02-20,Wisconsin Dells,THE,51,17706.51,16.612377850162865
2022-02-21,Atlanta,PRE,44,16453.05,12.054794520547945
2022-02-21,Atlanta,STA,110,30138.24,30.136986301369863
2022-02-21,Atlanta,THE,147,45380.0,40.273972602739725
2022-02-21,Colorado,PRE,16,6971.17,6.866952789699571
2022-02-21,Colorado,STA,139,24731.09,59.65665236051502
2022-02-21,Colorado,THE,46,9859.23,19.742489270386265
2022-02-21,Concord,PRE,26,9742.57,7.202216066481995
2022-02-21,Concord,STA,170,29883.47,47.091412742382275
2022-02-21,Concord,THE,108,26815.01,29.916897506925206
2022-02-21,Grand Mound,PRE,54,24378.66,13.5678391959799
2022-02-21,Grand Mound,STA,153,40973.29,38.44221105527638
2022-02-21,Grand Mound,THE,77,27408.6,19.34673366834171
2022-02-21,Grapevine,PRE,25,9292.66,4.132231404958678
2022-02-21,Grapevine,STA,247,34747.49,40.82644628099173
2022-02-21,Grapevine,THE,179,30175.989999999998,29.586776859504134
2022-02-21,Gurnee,PRE,12,4287.09,4.1522491349480966
2022-02-21,Gurnee,STA,129,16822.08,44.636678200692046
2022-02-21,Gurnee,THE,103,16879.59,35.6401384083045
2022-02-21,Kansas City,PRE,17,6750.1,10.119047619047619
2022-02-21,Kansas City,STA,62,11279.27,36.904761904761905
2022-02-21,Kansas City,THE,54,13649.21,32.142857142857146
2022-02-21,Manteca,PRE,40,14790.380000000001,9.411764705882353
2022-02-21,Manteca,STA,131,31841.5,30.823529411764707
2022-02-21,Manteca,THE,133,40710.33,31.294117647058822
2022-02-21,Mason,PRE,53,19232.79,13.216957605985039
2022-02-21,Mason,STA,139,24946.44,34.66334164588529
2022-02-21,Mason,THE,126,31051.1,31.421446384039903
2022-02-21,Minnesota,PRE,22,5054.45,5.445544554455446
2022-02-21,Minnesota,STA,258,39151.01,63.86138613861386
2022-02-21,Minnesota,THE,56,9592.12,13.861386138613863
2022-02-21,New England,PRE,18,15647.73,4.433497536945813
2022-02-21,New England,STA,279,126747.27,68.7192118226601
2022-02-21,New England,THE,70,40343.85,17.24137931034483
2022-02-21,Poconos,PRE,52,43945.82,12.967581047381547
2022-02-21,Poconos,STA,165,78798.08,41.14713216957606
2022-02-21,Poconos,THE,145,86329.34,36.15960099750624
2022-02-21,Sandusky,PRE,15,5315.95,5.535055350553505
2022-02-21,Sandusky,STA,150,32793.06,55.35055350553506
2022-02-21,Sandusky,THE,77,18171.06,28.413284132841326
2022-02-21,Scottsdale,PRE,30,8362.24,10.714285714285714
2022-02-21,Scottsdale,STA,87,14142.47,31.071428571428573
2022-02-21,Scottsdale,THE,103,21599.06,36.78571428571429
2022-02-21,Southern California,PRE,14,5987.0,2.734375
2022-02-21,Southern California,STA,206,36640.659999999996,40.234375
2022-02-21,Southern California,THE,99,24095.93,19.3359375
2022-02-21,Traverse City,PRE,18,8169.59,9.89010989010989
2022-02-21,Traverse City,STA,46,12348.8,25.274725274725274
2022-02-21,Traverse City,THE,93,23311.68,51.098901098901095
2022-02-21,Williamsburg,PRE,73,22073.21,20.054945054945055
2022-02-21,Williamsburg,STA,84,17562.08,23.076923076923077
2022-02-21,Williamsburg,THE,86,23007.0,23.626373626373624
2022-02-21,Wisconsin Dells,PRE,15,3189.92,4.88599348534202
2022-02-21,Wisconsin Dells,STA,139,15375.94,45.27687296416938
2022-02-21,Wisconsin Dells,THE,49,8657.1,15.960912052117262
2022-02-22,Atlanta,PRE,41,15299.41,11.232876712328768
2022-02-22,Atlanta,STA,107,26445.37,29.315068493150687
2022-02-22,Atlanta,THE,158,43479.22,43.28767123287671
2022-02-22,Colorado,PRE,12,3791.34,5.150214592274678
2022-02-22,Colorado,STA,147,18643.0,63.0901287553648
2022-02-22,Colorado,THE,47,9050.1,20.171673819742487
2022-02-22,Concord,PRE,37,11718.92,10.249307479224377
2022-02-22,Concord,STA,154,19655.37,42.65927977839335
2022-02-22,Concord,THE,133,24625.82,36.84210526315789
2022-02-22,Grand Mound,PRE,54,21591.71,13.5678391959799
2022-02-22,Grand Mound,STA,164,41583.31,41.20603015075377
2022-02-22,Grand Mound,THE,97,31171.22,24.371859296482413
2022-02-22,Grapevine,PRE,19,6754.72,3.1404958677685952
2022-02-22,Grapevine,STA,188,24399.69,31.074380165289256
2022-02-22,Grapevine,THE,161,25352.45,26.611570247933887
2022-02-22,Gurnee,PRE,15,4624.88,5.190311418685121
2022-02-22,Gurnee,STA,144,16467.079999999998,49.82698961937716
2022-02-22,Gurnee,THE,68,9834.92,23.52941176470588
2022-02-22,Kansas City,PRE,20,5294.13,11.904761904761903
2022-02-22,Kansas City,STA,56,7231.2300000000005,33.33333333333333
2022-02-22,Kansas City,THE,52,8915.8,30.952380952380953
2022-02-22,Manteca,PRE,35,12013.86,8.235294117647058
2022-02-22,Manteca,STA,147,32685.92,34.588235294117645
2022-02-22,Manteca,THE,141,37343.28,33.1764705882353
2022-02-22,Mason,PRE,53,13850.39,13.216957605985039
2022-02-22,Mason,STA,131,17286.69,32.66832917705736
2022-02-22,Mason,THE,135,22341.85,33.66583541147132
2022-02-22,Minnesota,PRE,14,3033.08,3.4653465346534658
2022-02-22,Minnesota,STA,128,16086.84,31.683168316831683
2022-02-22,Minnesota,THE,36,5220.53,8.91089108910891
2022-02-22,New England,PRE,16,14506.8,3.9408866995073892
2022-02-22,New England,STA,299,130212.53,73.64532019704434
2022-02-22,New England,THE,70,43339.96,17.24137931034483
2022-02-22,Poconos,PRE,53,41258.57,13.216957605985039
2022-02-22,Poconos,STA,159,74149.6,39.65087281795511
2022-02-22,Poconos,THE,134,75459.01,33.416458852867834
2022-02-22,Sandusky,PRE,18,5838.37,6.642066420664207
2022-02-22,Sandusky,STA,140,24808.13,51.66051660516605
2022-02-22,Sandusky,THE,83,17545.41,30.627306273062732
2022-02-22,Scottsdale,PRE,34,10012.78,12.142857142857142
2022-02-22,Scottsdale,STA,94,15276.99,33.57142857142857
2022-02-22,Scottsdale,THE,100,20416.02,35.714285714285715
2022-02-22,Southern California,PRE,10,4083.24,1.953125
2022-02-22,Southern California,STA,163,27753.22,31.8359375
2022-02-22,Southern California,THE,84,19589.82,16.40625
2022-02-22,Traverse City,PRE,16,6359.04,8.791208791208792
2022-02-22,Traverse City,STA,53,8935.69,29.120879120879124
2022-02-22,Traverse City,THE,90,17027.98,49.45054945054945
2022-02-22,Williamsburg,PRE,83,19798.48,22.802197802197803
2022-02-22,Williamsburg,STA,140,23901.4,38.46153846153847
2022-02-22,Williamsburg,THE,111,22062.62,30.494505494505496
2022-02-22,Wisconsin Dells,PRE,12,2432.41,3.908794788273615
2022-02-22,Wisconsin Dells,STA,95,11254.789999999999,30.944625407166125
2022-02-22,Wisconsin Dells,THE,51,8053.75,16.612377850162865
2022-02-23,Atlanta,PRE,50,17869.2,13.698630136986301
2022-02-23,Atlanta,STA,117,29889.65,32.054794520547944
2022-02-23,Atlanta,THE,157,41445.88,43.013698630136986
2022-02-23,Colorado,PRE,13,4879.62,5.579399141630901
2022-02-23,Colorado,STA,138,20955.65,59.227467811158796
2022-02-23,Colorado,THE,45,9015.79,19.313304721030043
2022-02-23,Concord,PRE,34,9751.32,9.418282548476455
2022-02-23,Concord,STA,165,20873.74,45.70637119113574
2022-02-23,Concord,THE,120,21444.86,33.2409972299169
2022-02-23,Grand Mound,PRE,60,24946.77,15.07537688442211
2022-02-23,Grand Mound,STA,158,39564.409999999996,39.698492462311556
2022-02-23,Grand Mound,THE,112,36986.13,28.14070351758794
2022-02-23,Grapevine,PRE,21,7229.8,3.4710743801652892
2022-02-23,Grapevine,STA,165,21823.09,27.27272727272727
2022-02-23,Grapevine,THE,162,25250.63,26.776859504132233
2022-02-23,Gurnee,PRE,14,4098.87,4.844290657439446
2022-02-23,Gurnee,STA,122,14042.36,42.21453287197232
2022-02-23,Gurnee,THE,73,10805.83,25.259515570934255
2022-02-23,Kansas City,PRE,22,5593.09,13.095238095238097
2022-02-23,Kansas City,STA,65,7857.86,38.69047619047619
2022-02-23,Kansas City,THE,52,9312.78,30.952380952380953
